ResponseId,UserLanguage,Q1,Q2,Q2_Origin,Q3,Q4,Q5_1,Q5_2,Q5_3,Q6,Economic_Food,Culture_Recreation,Culture_MentalHealth_Wellbeing,Economic_Transport,Economic_RenewableEnergy,Economic_RawMaterial,Culture_Aesthetics,Culture_SenseofIdentity,Economic_OilandGas,Culture_HistoryandHeritage,Q6b,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q9,Q9b,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q13,Q14,Q14,CountryIncomeLevel,Q15,Q15b,Q16,Q17,Q17b,Q18,Q18b
R_237zMw51cr7stYU,IT,3,4,4,2,3,Sea level rise,Changes in temperature/weather,,"2,8,9",0,1,0,0,0,0,0,0,0,0,,4,4,5,5,4,3,3,6,6,6,4,5,6,4,2,4,1,4,3,4,"1,6,7",,"4,5,6",3,3,2,2,3,2,2,2,2,3,5,1,4,3,2,2,4,4,3,4,1,22,Italy,High income,2,,2,1,,2,
R_4SckJsXShclEqxX,IT,4,4,4,4,4,flooding,,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,5,4,5,3,4,4,3,3,4,4,3,4,3,4,2,3,2,4,4,4,"5,6,10",,"1,4,5",3,3,3,3,3,3,3,3,2,2,4,2,4,4,2,2,4,4,2,4,2,22,Italy,High income,2,,6,2,,2,
R_2OZ7kxaavRrEDlL,IT,4,5,5,3,4,How to live well in 20 yrs,How will my chidren live well?,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,4,4,3,5,6,6,6,4,6,6,5,2,4,NA,3,1,4,NA,4,"2,5,8",,"2,6,7",3,NA,3,2,3,3,2,2,2,NA,5,1,4,4,4,5,5,4,NA,4,1,22,Italy,High income,2,,2,2,,3,
R_1NbmC6a7HztOIBT,IT,4,4,4,1,4,Health,Biodiversity,Changes in seasons,"1,2,10",1,1,0,0,0,0,1,0,0,0,,5,4,5,3,4,3,4,3,4,6,3,4,3,5,1,1,2,5,4,5,"2,7,10",,"4,7,8",3,2,3,3,3,3,2,1,2,2,5,2,5,5,2,5,4,4,2,4,2,22,Italy,High income,2,,2,2,,2,
R_1Ok7pOpKFX9FCzL,IT,4,4,4,4,4,Destruction of ecosystems,Difficulty in retrieving drinking water,Food shortage,"8,9,13",0,0,0,0,0,0,0,0,0,0,,3,3,5,5,5,4,2,2,6,6,3,5,1,5,1,4,1,5,4,4,"5,6,8",,"4,5,7",3,3,2,2,2,3,2,2,2,2,5,1,4,5,2,5,5,4,1,4,1,22,Italy,High income,NA,I eat fish,2,1,,3,
R_1Ora4X5qHSqEx7t,IT,4,4,4,3,4,Scarcity of natural resources,Global warming,,"2,4,8",0,1,0,1,0,0,0,0,0,0,,4,4,5,3,5,3,3,2,2,3,2,3,2,4,2,5,1,4,4,3,"5,6,8",,"4,5,6",3,3,3,2,3,3,2,2,3,1,5,2,5,4,1,1,5,4,4,4,1,22,Italy,High income,2,,2,2,,4,
R_YSO9mbyeJq38uoV,IT,4,4,4,4,4,Coastal safety,Inadequate infrastructures,Lack of a strategic plan,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,3,5,3,5,5,4,3,4,4,4,5,3,5,2,4,1,5,5,5,"1,6,8",,"1,5,6",3,3,3,2,3,3,3,2,1,3,5,1,5,5,2,5,5,5,2,5,3,22,Italy,High income,3,,3,2,,4,
R_27JoNoKAEJVlzfs,IT,4,4,4,5,3,flooding,Drought,Impacts on agriculture,"1,11,14",1,0,0,0,0,0,0,1,0,1,,5,5,5,4,5,3,5,4,3,6,5,4,6,5,2,5,2,5,4,5,"5,6,10",,"1,5,6",3,3,3,3,3,3,3,3,2,1,4,3,5,4,2,NA,5,5,1,5,2,22,Italy,High income,3,,3,1,,4,
R_3s1C8ENOoCZqn32,IT,4,4,4,4,4,ecosystems,Agriculture,Health,"3,5,11",0,0,1,0,0,0,0,1,0,0,,4,5,5,5,4,5,4,4,5,4,5,5,4,5,3,4,1,5,5,4,"6,8,10",,"1,6,7",3,3,3,3,3,3,3,3,3,1,5,1,5,5,1,5,5,5,2,5,3,22,Italy,High income,3,,2,1,,4,
R_1C8RW1Ql8ohKBcf,IT,4,4,4,3,4,Earthquackes and flooding,,,"1,4,12",1,0,0,1,0,0,0,0,1,0,,5,5,5,4,5,3,3,3,3,4,5,5,1,5,2,5,2,5,5,5,"2,6,10",,"5,6,7",3,3,3,3,3,3,3,3,2,4,4,1,4,4,2,2,4,4,1,5,1,22,Italy,High income,2,,2,1,,4,
R_3kNhOEEZJb2moJ0,IT,4,4,4,3,4,Uncontrollable atmospheric events,,,"6,8,12",0,0,0,0,1,0,0,0,1,0,,4,4,5,3,5,3,3,4,6,6,6,5,4,5,2,5,1,3,4,4,"2,5,9",,"1,6,7",3,3,3,3,3,3,2,2,1,1,4,2,4,4,2,4,5,3,2,5,1,22,Italy,High income,2,,2,1,,4,
R_2Cr1NvSzMNyZzca,IT,4,4,4,3,3,Floods,Agriculture,Loss of biodiversity,"3,8,13",0,0,1,0,0,0,0,0,0,0,,3,2,4,2,3,4,4,4,4,4,3,3,3,5,2,4,2,4,4,4,"2,6,9",,"1,4,6",3,3,3,2,3,2,2,2,3,2,5,2,4,4,3,4,5,4,2,5,1,22,Italy,High income,NA,I live near the coast,2,1,,4,
R_3EKzfycHQVBon8A,IT,4,3,3,3,3,inequalities,Poverty,Climate migration,"1,2,14",1,1,0,0,0,0,0,0,0,1,,3,4,5,4,2,3,2,6,6,6,6,5,5,5,2,2,2,3,3,4,"1,6,8",,"2,4,5",3,3,3,3,3,3,3,3,1,NA,5,1,4,4,1,4,5,4,NA,NA,1,22,Italy,High income,2,,2,1,,5,
R_1FrKjUZEjcNV54D,IT,4,4,4,4,3,Drought,Temperature rising,Extreme weather events,"1,2,14",1,1,0,0,0,0,0,0,0,1,,4,3,4,4,5,4,5,4,2,2,3,4,3,5,3,4,2,5,5,4,"1,6,8",,"1,5,7",3,3,3,3,3,3,3,2,2,2,4,2,5,4,2,4,5,5,1,5,2,22,Italy,High income,2,,2,2,,3,
R_2RX2F0Pk6nduxfS,IT,4,3,3,3,3,Drought,Extreme weather events,Loss of biodiversity,"1,2,9",1,1,0,0,0,0,0,0,0,0,,3,5,5,4,5,5,4,3,4,3,4,3,3,5,5,5,1,5,NA,5,"1,8,10",,"4,6,7",3,3,3,3,3,2,3,3,4,1,5,2,3,4,2,4,4,4,2,4,2,22,Italy,High income,3,,3,1,,5,
R_2CVWS8Np6nyghuF,IT,4,4,4,3,3,Floods,,,"2,5,6",0,1,0,0,1,0,0,0,0,0,,3,4,4,4,4,3,4,3,3,3,4,4,3,4,2,4,2,4,4,4,"1,3,6",,"1,2,4",3,3,3,2,2,3,3,3,2,4,5,3,4,4,3,5,4,4,4,4,2,22,Italy,High income,2,,2,1,,3,
R_sjujSjUsi44961z,IT,4,4,4,4,4,Drought,Floods,,"2,3,4",0,1,1,1,0,0,0,0,0,0,,3,3,4,3,4,3,3,3,2,2,2,3,3,5,2,4,1,4,4,4,"1,5,8",,"1,6,7",3,3,3,2,3,3,2,2,4,1,4,1,5,5,2,3,4,5,2,4,2,22,Italy,High income,2,,2,1,,4,
R_1IRElZHHMyBFzGe,IT,4,4,4,3,3,Drought,Heavy rains increase,Sea temperature rise,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,5,3,3,4,4,5,3,3,3,2,3,3,4,2,NA,2,3,4,4,"2,5,8",,"4,6,7",3,3,2,2,1,2,2,2,3,2,4,2,4,5,5,5,5,4,1,3,2,22,Italy,High income,2,,2,2,,4,
R_tRmnWSvFLaFelRD,IT,3,4,4,4,3,Sea level rise,Tropicalization of the Mediterranean,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,3,5,4,5,5,3,3,3,2,3,3,2,5,2,4,1,5,4,5,"1,8,10",,"1,5,6",3,3,3,2,3,2,NA,1,2,2,4,2,5,3,1,4,NA,4,1,4,2,22,Italy,High income,2,,2,2,,4,
R_3qyRwsyNxkE2CN0,IT,4,4,4,3,NA,Conservation of ecosystems and territories,Health risks,,"2,8,9",0,1,0,0,0,0,0,0,0,0,,3,4,4,4,3,3,3,3,4,3,3,4,3,4,3,NA,NA,4,4,4,"5,6,7",,"2,4,6",2,3,3,2,3,2,NA,2,3,2,5,NA,4,2,2,2,NA,5,2,4,2,22,Italy,High income,2,,2,2,,4,
R_w4C3m6igYHvoiGJ,IT,4,4,4,4,4,Salt-wedge intrusion,Desertification,Increase in the number of pathogens,"2,5,14",0,1,0,0,0,0,0,0,0,1,,5,5,5,4,4,5,5,4,5,6,5,5,5,4,2,4,1,5,3,NA,"1,6,11",Innalzamento cuneo salino,"3,4,5",3,3,3,3,3,3,3,3,3,2,5,1,4,5,3,5,5,5,NA,4,3,22,Italy,High income,3,,2,2,,NA,
R_1Km3yNDNcNFHmWX,IT,4,4,4,5,3,extreme weather events,Greater fragility of the country system,Sea level rise,"5,8,14",0,0,0,0,0,0,0,0,0,1,,5,5,4,4,4,2,2,2,3,6,3,4,2,4,3,4,2,5,5,4,"1,5,6",,"2,6,7",2,3,3,3,3,2,2,2,2,4,4,2,4,5,2,4,5,4,1,4,2,22,Italy,High income,NA,I am a resident of a coastal area,2,2,,4,
R_PzczqeQsy1Xuxbz,IT,4,5,5,5,4,Sea level rise,Glaciers melting,Extreme weather events,"1,8,9",1,0,0,0,0,0,0,0,0,0,,5,4,4,5,5,5,5,5,5,6,6,4,5,5,NA,5,1,5,4,5,"1,8,10",,"1,4,6",3,3,3,2,3,3,2,2,1,1,5,1,5,5,1,5,5,5,1,5,1,22,Italy,High income,2,,2,2,,4,
R_23WY072raNgSbh7,IT,3,4,4,4,3,Consequences on human activity,human and animal adaptation,Changes in biodiversity,"1,2,8",1,1,0,0,0,0,0,0,0,0,,3,4,3,3,5,3,2,3,3,3,5,4,3,5,NA,3,1,3,5,5,"4,6,8",,"2,5,7",3,3,3,3,3,2,2,2,2,2,4,3,4,3,2,3,4,4,3,5,2,22,Italy,High income,NA,"student, turist, recreational user",2,2,,3,
R_3FXM3vVjijAcDWr,IT,4,2,2,NA,4,Floods,,,"1,2,11",1,1,0,0,0,0,0,1,0,0,,4,6,4,4,4,2,2,6,4,6,6,5,6,5,NA,5,1,4,4,3,"2,5,6",,"2,4,6",NA,2,3,2,3,2,2,2,2,NA,5,NA,4,5,2,5,4,5,NA,NA,2,22,Italy,High income,2,,2,2,,4,
R_1eDKk58ONgsAlTo,IT,4,4,4,3,4,Temperature not normal,Sea level rise,Air pollution,"1,4,14",1,0,0,1,0,0,0,0,0,1,,4,4,5,4,5,4,4,4,4,4,5,5,4,5,1,5,1,5,5,5,"2,5,6",,"5,6,7",3,3,3,3,3,3,3,3,2,1,5,1,5,4,1,5,5,5,2,5,2,22,Italy,High income,2,,2,1,,2,
R_3NycN54OetZv58J,IT,4,4,4,3,3,Temperature rising,Drought,Fires,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,2,5,6,5,6,4,5,6,3,3,5,1,5,NA,4,1,4,5,4,12,,"1,2,6",3,2,3,3,3,2,3,2,3,4,5,1,5,4,3,2,5,4,2,4,2,22,Italy,High income,2,,2,1,,2,
R_2woB0hQ3mkxfQf4,IT,4,5,5,3,4,Sea level rise,,,"5,8,9",0,0,0,0,0,0,0,0,0,0,,4,6,4,3,4,6,4,4,4,6,3,4,6,5,2,4,1,5,5,5,"5,6,8",,"1,5,6",3,3,3,3,3,3,3,3,2,1,5,2,5,5,1,4,5,5,2,4,2,22,Italy,High income,3,,4,1,,4,
R_2X5Mbty6HtjHU8N,IT,4,4,4,4,4,Water stress,Loss of biodiversity,Glaciers melting,"1,2,6",1,1,0,0,1,0,0,0,0,0,,5,3,4,3,5,3,2,3,3,6,4,5,3,5,2,4,1,5,4,4,"6,7,8",,"1,4,6",3,3,3,2,3,3,3,2,2,2,5,1,4,4,1,5,5,5,1,4,2,22,Italy,High income,2,,3,2,,5,
R_2uV9Ca94hg9uh8D,IT,4,4,4,3,4,Shortage of food,Submersion of coastal areas,Fires,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,4,5,5,4,4,4,3,3,3,3,4,2,5,2,4,2,5,4,4,"1,8,9",,"1,6,7",3,3,3,3,3,2,2,2,2,2,4,2,5,5,1,4,4,5,3,5,3,22,Italy,High income,3,,3,1,,5,
R_3MbyU2RNiZ7ZwQq,IT,4,5,5,4,4,Lack of concrete action,Distraction with empty words and promises,Unconsciousness of politicians,"5,8,14",0,0,0,0,0,0,0,0,0,1,,4,4,4,5,5,5,5,4,6,4,4,4,4,5,2,5,1,4,5,4,"1,6,9",,"1,5,6",3,3,3,NA,3,3,3,3,2,2,5,2,5,5,1,5,5,4,2,5,3,22,Italy,High income,3,,5,1,,5,
R_3k4K4lH20ps3MJ5,IT,4,4,4,3,3,Pollution,Air pollution,,"1,2,3",1,1,1,0,0,0,0,0,0,0,,3,3,5,4,5,3,3,3,5,5,4,5,3,5,3,4,1,4,3,4,"5,6,8",,"4,5,6",3,3,3,3,NA,3,3,3,3,4,5,1,4,3,1,4,5,4,3,NA,1,22,Italy,High income,2,,2,1,,2,
R_33ap0fO3XLBDPRx,IT,4,4,4,4,2,None,,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,3,3,4,3,3,3,4,3,2,3,4,3,5,4,3,2,4,4,4,"3,6,7",,"2,5,7",3,3,1,1,1,2,2,2,3,4,2,4,4,4,3,2,4,4,2,4,2,22,Italy,High income,2,,4,2,,5,
R_OlEW608nlwtOfC1,IT,4,4,4,2,3,Warming,Pollution,impoverishment of the quality of air and light,"2,3,4",0,1,1,1,0,0,0,0,0,0,,5,5,5,5,5,5,5,5,6,6,5,5,6,5,1,5,1,5,5,5,"1,5,7",,"2,4,6",3,3,3,3,3,3,3,3,1,5,5,1,5,5,1,5,5,5,2,5,1,22,Italy,High income,2,,4,1,,4,
R_1QrqKrAobsdjdUo,IT,4,4,4,5,4,Coastal flooding from storm surges,Coastal erosion,decrease of water quality,"1,5,9",1,0,0,0,0,0,0,0,0,0,,4,6,4,5,5,4,4,6,3,6,4,4,6,5,2,4,1,4,5,4,"1,6,8",,"5,6,7",2,2,3,3,3,2,3,2,2,3,5,1,5,5,1,5,5,5,2,5,3,22,Italy,High income,3,,3,1,,5,
R_1NwzzQaIZ6KN1tv,IT,4,4,4,4,3,extreme weather events,Floods,,"1,2,9",1,1,0,0,0,0,0,0,0,0,,3,3,5,3,5,3,3,3,4,3,5,5,3,5,2,4,2,5,4,5,"5,6,8",,"1,4,6",3,3,3,3,3,3,3,3,2,1,5,2,5,4,2,4,5,5,1,4,2,22,Italy,High income,2,,4,1,,4,
R_2yem8uim5JwpQKB,IT,4,5,5,2,4,Storm surges / flooding,Abnormal temperatures,Hearthquackes/ natural disasters,"5,8,9",0,0,0,0,0,0,0,0,0,0,,4,4,5,5,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,NA,"6,8,9",,"5,6,8",3,3,3,3,3,3,3,3,1,1,5,1,5,5,2,5,5,5,1,5,1,22,Italy,High income,2,,2,1,,4,
R_3MQCsGB4m1PzfS0,IT,4,4,4,5,4,Floods,Heat waves,fires,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,6,4,4,4,5,4,3,6,6,4,4,6,5,1,4,1,4,5,5,"1,5,8",,"1,5,6",3,2,3,2,2,2,2,2,2,4,5,1,5,4,3,5,5,5,2,5,3,22,Italy,High income,3,,2,2,,4,
R_3Nwyltl6Zc3PfdL,IT,4,5,5,5,4,Increased risk of flooding,Frequency and intensity of extreme rainfall,Heat waves,"1,8,9",1,0,0,0,0,0,0,0,0,0,,4,6,5,5,5,3,3,6,4,3,4,5,4,5,2,4,1,4,5,5,"2,4,8",,"1,4,6",3,3,3,3,3,2,2,2,2,2,5,1,4,5,1,4,5,4,1,5,2,22,Italy,High income,2,,2,1,,4,
R_CZBOG1ptgDX7koV,IT,4,4,4,5,2,extreme weather events,Loss of species/habitat,Increased possibility of epidemics,"1,2,8",1,1,0,0,0,0,0,0,0,0,,2,4,5,2,5,6,1,2,6,2,5,4,2,5,4,4,1,4,4,3,"1,8,10",,"1,2,5",3,3,3,3,3,3,3,3,2,2,5,2,5,4,3,4,5,5,1,5,3,22,Italy,High income,3,,3,2,,5,
R_26etLLJDISHvXBH,IT,4,5,5,4,4,Loss of biodiversity,Human health,Impacts on the most vulnerable people,"3,8,13",0,0,1,0,0,0,0,0,0,0,,3,4,4,4,5,5,2,4,6,6,4,4,6,5,2,5,1,4,5,4,"1,6,8",,"1,5,6",3,3,3,3,3,2,2,2,2,1,5,1,5,5,2,5,5,5,1,5,3,22,Italy,High income,2,,2,1,,4,
R_25T2vRNcA0QmC22,IT,4,3,3,1,2,Submersion,,,"2,13,14",0,1,0,0,0,0,0,0,0,1,,5,4,5,4,4,3,3,2,6,3,5,5,3,5,1,5,1,4,5,NA,"1,6,10",,"1,4,6",3,NA,3,3,2,3,3,3,3,1,5,3,5,4,1,5,5,5,2,3,1,22,Italy,High income,2,,2,1,,2,
R_2vZKHaFTxc9kcuQ,IT,4,4,4,2,3,Soil change,Changes in Life cycles,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,3,5,4,5,3,4,6,6,3,3,4,3,4,2,4,2,3,4,4,"4,6,8",,"1,5,6",3,3,3,3,3,3,3,3,2,2,3,1,4,4,3,4,4,4,3,4,2,22,Italy,High income,2,,2,1,,2,
R_1gGVDOH9s8aPntU,IT,4,4,4,4,4,Loss of fauna and flora,Extreme weather events,Shortage of food and water,"1,2,14",1,1,0,0,0,0,0,0,0,1,,5,3,5,4,4,4,3,6,6,3,3,4,2,5,2,4,1,5,5,4,"5,8,9",,"1,5,6",3,3,3,2,3,3,3,3,2,1,5,1,5,5,4,5,5,5,2,5,2,22,Italy,High income,2,,3,1,,4,
R_1gRVzT9GqjhPta5,IT,4,4,4,4,3,Biodiversity given by the seasons,,,"1,2,8",1,1,0,0,0,0,0,0,0,0,,4,4,5,3,3,4,4,3,3,3,3,5,1,5,4,4,2,4,3,5,"7,8,10",,"1,6,7",3,3,3,3,3,3,3,3,2,2,4,2,4,4,2,4,4,4,3,4,1,22,Italy,High income,2,,2,2,,4,
R_1E6abukFI9JYe1q,IT,4,5,5,3,4,Extinction of animal species,Vegetable imbalance,Coastal erosion,"3,8,11",0,0,1,0,0,0,0,1,0,0,,5,2,5,2,4,3,2,3,4,6,4,4,6,5,2,5,2,4,4,5,"1,7,8",,"1,3,8",3,3,3,3,3,3,NA,NA,2,1,4,1,4,4,2,4,4,5,2,NA,2,22,Italy,High income,2,,5,1,,3,
R_3RcuiZBLz0tWynn,IT,4,5,5,4,4,The future of young people,Destruction of ecosystems,,"1,2,3",1,1,1,0,0,0,0,0,0,0,,3,5,5,3,5,4,3,4,5,4,4,5,3,4,1,4,1,5,4,NA,"2,5,6",,"3,5,6",3,3,3,3,3,3,3,3,2,2,5,1,5,4,2,4,5,4,2,4,1,22,Italy,High income,2,,2,1,,2,
R_1OqQLUw2vqVr6Nl,IT,4,4,4,2,3,Glaciers,Sea,Fauna,"1,2,13",1,1,0,0,0,0,0,0,0,0,,4,3,4,3,4,4,5,2,3,3,2,4,2,5,2,4,1,1,4,2,"2,5,9",,"1,3,8",3,3,3,2,2,3,2,3,2,1,4,2,5,5,3,3,4,5,2,4,2,22,Italy,High income,1,,3,2,,2,
R_1dGIjLNoZykUdOg,IT,4,5,5,4,4,Weather out of control,Violent natural events,Loss of biodiversity,"6,8,9",0,0,0,0,1,0,0,0,0,0,,5,5,3,4,5,4,4,2,4,3,4,5,2,5,2,5,1,5,5,2,"5,7,8",,"1,6,8",3,3,3,3,3,3,3,2,2,4,5,1,5,5,2,5,5,5,2,5,2,22,Italy,High income,2,,3,1,,3,
R_3OjDr488HuJkx63,IT,4,4,4,5,4,irreversible effects they might have,,,"1,4,12",1,0,0,1,0,0,0,0,1,0,,5,4,5,4,3,4,4,3,3,2,3,5,1,5,2,4,1,4,5,5,"2,5,6",,"1,2,5",3,3,3,3,3,3,3,2,1,2,5,1,5,5,1,5,5,5,3,5,2,22,Italy,High income,3,,2,2,,5,
R_3oTlByHkBtasSM8,IT,4,5,5,4,4,Loss of natural resources,Loss of building land,Collapse of the economy,"1,2,14",1,1,0,0,0,0,0,0,0,1,,4,2,4,5,5,4,4,2,6,6,3,4,6,5,4,5,1,5,5,5,"1,5,10",,"1,5,7",3,3,3,3,3,3,3,3,2,5,5,1,5,5,2,5,5,4,2,5,2,22,Italy,High income,2,,2,2,,5,
R_pFZs8EGiByZ4vu1,IT,4,4,4,2,3,Drought,,,"1,2,9",1,1,0,0,0,0,0,0,0,0,,4,4,5,3,5,2,3,3,4,4,6,4,3,4,2,NA,1,4,4,4,"5,7,10",,"1,4,6",3,3,3,3,3,3,3,2,2,4,4,2,4,5,1,NA,5,4,NA,4,2,22,Italy,High income,2,,2,1,,2,
R_2UWKporcO6dwqI6,IT,4,4,4,3,3,Warm days in winter,,,"1,2,14",1,1,0,0,0,0,0,0,0,1,,3,3,4,4,4,4,4,6,6,3,3,5,3,4,2,4,1,4,NA,4,"1,2,5",,"4,6,7",3,3,3,3,3,3,3,3,4,2,4,1,4,4,2,4,4,4,NA,NA,1,22,Italy,High income,2,,2,1,,3,
R_POpNQUs1rYcJCIp,IT,4,4,4,5,4,Health,Ecosystem,Pollutiom,"2,3,4",0,1,1,1,0,0,0,0,0,0,,5,2,5,2,4,3,5,3,3,6,3,4,5,4,3,4,1,5,5,4,"2,6,9",,"1,5,6",3,3,3,3,3,3,3,2,3,4,4,4,4,4,2,4,5,4,2,5,3,22,Italy,High income,2,,2,1,,2,
R_1g5yQLO0Expg1Q2,IT,4,4,4,2,4,increasingly serious atmospheric events,,,"5,8,13",0,0,0,0,0,0,0,0,0,0,,5,5,5,5,5,4,4,3,3,3,4,4,4,5,1,5,1,4,4,5,"1,3,10",,"1,5,6",3,3,3,3,3,3,3,2,1,1,5,5,5,5,1,5,5,5,1,5,1,22,Italy,High income,2,,4,1,,4,
R_1duwYr6OqjprBGn,IT,4,5,5,4,4,Loss of biodiversity,Desertification/ temperature rise,Extreme weather events,"1,2,10",1,1,0,0,0,0,1,0,0,0,,4,4,5,3,5,5,5,6,6,3,4,4,6,5,2,4,1,4,4,3,"1,6,8",,"3,6,8",3,3,3,3,3,3,3,3,2,1,5,1,5,4,2,5,5,4,1,3,2,22,Italy,High income,2,,2,1,,4,
R_yWjRtUNA9HLiLyV,IT,4,4,4,4,4,Sea level rise,Loss of biodiversity,Pollutiom,"1,4,12",1,0,0,1,0,0,0,0,1,0,,5,5,5,4,5,4,4,4,3,3,4,5,5,5,2,5,1,5,5,5,"5,6,8",,"1,5,6",3,3,3,3,3,3,3,3,2,1,5,1,5,5,1,5,5,5,1,5,3,22,Italy,High income,2,,2,1,,4,
R_24MYTE6NE0ccquq,IT,3,3,3,3,2,Drought,,,"1,2,8",1,1,0,0,0,0,0,0,0,0,,2,2,4,3,4,4,4,4,2,2,3,5,2,5,2,3,2,3,3,4,"4,5,6",,"1,4,7",3,3,3,3,3,2,2,1,2,4,4,2,4,4,2,2,4,4,3,4,1,22,Italy,High income,2,,6,2,,4,
R_2aOCU2ziQWwAOjo,IT,4,3,3,2,3,Water stress,,,"1,2,3",1,1,1,0,0,0,0,0,0,0,,2,2,4,4,4,4,3,3,3,3,5,5,3,5,2,3,2,4,4,4,"1,4,8",,"2,4,5",3,3,3,3,2,3,2,2,2,2,4,3,4,4,2,4,4,4,4,4,2,22,Italy,High income,2,,3,1,,3,
R_2OUs9q9W2CHQpo6,IT,4,4,4,3,2,Abnormal seasons,Exotic animal species,,"6,8,13",0,0,0,0,1,0,0,0,0,0,,5,4,5,4,3,3,3,2,3,3,5,5,2,5,2,5,1,5,5,5,"1,6,7",,"1,6,7",3,3,3,3,2,3,2,1,2,1,5,2,4,2,2,4,4,5,2,4,2,22,Italy,High income,1,,2,2,,2,
R_2VyJxXq5czBlJq8,IT,4,4,4,5,3,instability,Energy,,"1,2,6",1,1,0,0,1,0,0,0,0,0,,4,5,5,5,5,4,4,3,3,3,3,3,3,5,2,5,1,5,5,5,"1,2,5",,"1,4,7",3,3,3,3,3,3,3,3,2,5,4,1,5,5,1,5,5,4,1,5,3,22,Italy,High income,2,,4,2,,4,
R_3g8lu5Znxzd4Kuv,IT,4,4,4,3,4,extreme weather events,,,"1,2,14",1,1,0,0,0,0,0,0,0,1,,5,6,5,2,5,3,4,4,5,6,6,6,6,5,2,4,1,5,5,5,"4,6,8",,"1,6,7",3,3,3,3,3,3,3,3,3,1,5,1,5,5,1,4,5,4,1,4,2,22,Italy,High income,2,,4,1,,4,
R_2UgC2aOLPddEzhn,IT,4,4,4,4,4,We must rethink the economy,The transition will be very difficult,We will become extinct,"2,6,10",0,1,0,0,1,0,1,0,0,0,,5,5,5,3,5,4,2,2,6,3,6,4,3,5,1,5,1,5,NA,5,"5,6,7",,"1,4,6",3,NA,3,3,3,3,3,3,2,4,5,1,5,5,4,5,5,4,2,5,2,22,Italy,High income,2,,3,2,,3,
R_28B5cdcwbGsdVHC,IT,4,5,5,3,4,Sea level rise,Desertification,Temperature rising,"1,3,11",1,0,1,0,0,0,0,1,0,0,,4,5,5,3,4,2,3,1,4,5,5,5,1,5,1,5,1,5,5,2,"2,5,8",,"3,5,6",3,3,3,2,3,3,3,3,2,3,5,2,5,4,1,1,5,4,1,5,2,22,Italy,High income,3,,6,1,,2,
R_AM9RwvXFYKVb8yt,IT,4,4,4,3,4,Floods,,,"2,4,12",0,1,0,1,0,0,0,0,1,0,,3,4,5,4,5,4,4,6,4,6,3,4,6,3,NA,NA,2,NA,NA,2,"5,6,8",,"1,4,5",NA,3,3,3,3,3,NA,NA,NA,2,3,2,4,4,NA,1,4,4,NA,4,2,22,Italy,High income,3,,2,1,,3,
R_2UhIC9mWRuBHZjc,IT,4,5,5,3,3,Desertification,Disappearance of cities such as Venice,,"2,8,14",0,1,0,0,0,0,0,0,0,1,,3,2,4,3,5,3,3,4,6,6,4,4,6,5,3,5,1,2,NA,4,"5,6,9",,"3,4,6",1,2,3,2,3,3,3,2,2,1,5,2,4,4,5,5,5,5,2,4,2,22,Italy,High income,2,,2,2,,3,
R_R9oSK7trebxQHQt,IT,4,4,4,4,4,Destruction of natural habitats,Sea level rise,,"1,8,9",1,0,0,0,0,0,0,0,0,0,,4,4,5,4,5,5,5,3,6,6,5,5,3,5,1,5,1,5,5,5,"2,5,9",,"1,5,6",3,3,3,3,3,3,3,3,1,4,5,1,5,5,3,4,5,5,1,5,2,22,Italy,High income,2,,2,2,,4,
R_2f8utSIQyrMaO32,IT,3,4,4,2,3,The future of my children,,,"1,5,6",1,0,0,0,1,0,0,0,0,0,,4,4,5,4,4,2,3,4,4,4,3,5,4,5,2,5,1,4,4,4,"1,4,8",,"1,5,6",3,3,3,2,3,3,2,3,3,2,5,2,4,4,2,4,2,4,3,3,1,22,Italy,High income,2,,3,1,,3,
R_40yYdqwfpjWle7L,IT,4,5,5,3,3,Melting glaciers,Habitat variations for animal species,Habitat variations for plants,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,4,5,4,5,6,3,3,6,6,4,5,3,5,2,4,1,NA,4,4,"5,6,7",,"4,5,6",3,3,3,3,3,3,3,3,2,2,5,2,5,4,2,4,5,5,2,4,2,22,Italy,High income,2,,2,1,,3,
